"""chroma_stft_mean""",rms_mean,spectral_centroid_mean, zero_crossing_rate_mean,harmony_mean,perceptr_mean,tempo,genre
0.42960978,0.23645693,3191.2596105890007,0.15687278464988427,-7.660534e-05,-0.0015570112,95.703125,country
0.28923905,0.10979616,1044.7200862613543,0.04564919881090487,-1.4849114e-06,-5.7836005e-06,107.666015625,country
0.37588018,0.099928215,2321.8879492685483,0.10436530234918794,1.6865047e-06,8.7881046e-05,99.38401442307692,country
0.35918695,0.07823296,2614.3440997684415,0.11928223789153132,1.3930267e-07,-8.0843865e-06,135.99917763157896,country
0.3654622,0.105174266,2407.9531761672592,0.08680454853054911,-5.3610934e-06,-2.0158743e-06,103.359375,country
0.35533768,0.2743448,2505.851670781852,0.10456258734097919,-6.9278256e-05,-0.0013002438,66.25600961538461,country
0.34468597,0.022760969,1827.8001725934416,0.08486652890564579,1.7889654e-06,4.352992e-05,112.34714673913044,country
0.3217143,0.07508869,1719.4714520311265,0.06805726749806651,-3.9615202e-08,-1.6867922e-05,184.5703125,country
0.30543447,0.03888375,1495.5580556268485,0.03546364438321732,-6.0129187e-06,-8.9799e-06,83.35433467741936,country
0.37394306,0.07204812,2068.662126290897,0.08496433620939675,1.1827125e-05,8.076312e-05,99.38401442307692,country
0.31685027,0.1045934,2456.7182165816203,0.12363183065061871,9.9386e-07,-1.2834568e-05,92.28515625,country
0.3918148,0.11655147,2011.7251476004385,0.09735036615429234,-1.6588424e-06,4.4726366e-05,92.28515625,country
0.32985726,0.10050229,1270.301226914328,0.05480418902262181,4.316896e-06,-9.113402e-06,107.666015625,country
0.33107468,0.060507,1823.2405420958114,0.06758635742942769,-1.3801385e-06,2.5743639e-05,99.38401442307692,country
0.2704669,0.09655079,1738.8802794251512,0.08241794760247487,-1.8516307e-06,-1.0390506e-05,129.19921875,country
0.2213738,0.07958206,1240.7101460307892,0.0428343121616396,-8.21632e-07,4.9506325e-05,161.4990234375,country
0.36986184,0.09675965,2068.869796587892,0.09558907941802011,-6.7273177e-06,-3.1983943e-06,86.1328125,country
0.31572592,0.082008675,1138.970375102019,0.0509447656854215,1.9515778e-06,-3.4472282e-06,83.35433467741936,country
0.31345084,0.100796506,2053.184221998532,0.09532511298820573,-0.00030648804,-0.0007325783,112.34714673913044,country
0.3473293,0.07988017,1565.155663257242,0.05727693892594741,1.5268918e-06,-6.763991e-06,73.828125,country
0.37864348,0.16783096,2102.290176447949,0.10104778434358082,-1.4962111e-06,-2.7519653e-05,89.10290948275862,country
0.32885525,0.17527841,1557.7510489456945,0.0673669518561485,-1.8152623e-06,-2.0942845e-05,89.10290948275862,country
0.39165658,0.11766618,2387.97203880899,0.08704434636020882,-1.6199992e-07,-2.1697311e-05,103.359375,country
0.31912956,0.13616844,1468.457465978388,0.05492503202339521,1.2874792e-05,0.0002264821,80.74951171875,country
0.31506595,0.13006952,1741.8884862826521,0.07544530645784996,2.0088125e-06,-2.9586903e-05,67.99958881578948,country
0.40311962,0.094972506,2530.4998439482647,0.13428527407192575,-6.9059247e-06,-0.00032664396,135.99917763157896,country
0.36671874,0.20668623,1474.747173267392,0.0629996102813225,9.849672e-06,-3.6912847e-05,112.34714673913044,country
0.38728356,0.15319121,2049.246281139036,0.08936113326566125,2.1015207e-06,-2.2312213e-05,99.38401442307692,country
0.3257571,0.21801743,1754.3169300488146,0.09741305346094355,-1.6947752e-06,-1.9656149e-05,117.45383522727273,country
0.38589016,0.16648406,2253.4147941386177,0.10606314651005413,-4.843434e-06,-5.1744188e-05,117.45383522727273,country
0.3521479,0.08714103,1327.7101968688285,0.06107367495649652,4.764006e-06,-1.0655685e-05,112.34714673913044,country
0.35711694,0.1549709,1881.2205095617792,0.08111548663476412,6.077351e-05,0.0007306177,129.19921875,country
0.40024942,0.11321748,2634.223606489956,0.09586022090100542,1.0380629e-05,0.0001786206,129.19921875,country
0.3734549,0.10900008,2449.7536777060777,0.10630558778035576,-8.2785135e-07,-6.7037254e-05,143.5546875,country
0.31272689,0.10427781,1654.4094237766933,0.06018472363205723,1.9448473e-05,0.00044072623,75.99954044117646,country
0.34928933,0.0834524,1131.0769030321612,0.050235945959010056,1.7322733e-06,-1.3629802e-05,172.265625,country
0.31846547,0.1310126,1436.1116636001782,0.059544633362335654,-3.7704258e-06,-1.8170784e-05,143.5546875,country
0.34804404,0.1530273,1561.0425270580388,0.0671992821925754,-4.133101e-06,-1.5960264e-05,112.34714673913044,country
0.25101602,0.09251183,1537.7806406173002,0.06812788512664346,-2.1879733e-07,-1.5300258e-05,86.1328125,country
0.32857198,0.10857797,1591.3106552829151,0.07395969281709204,-1.3342303e-06,-2.3625287e-05,143.5546875,country
0.35114315,0.10936974,1780.2063536153103,0.07894522186774942,3.3602104e-05,0.00021737294,117.45383522727273,country
0.3600969,0.11364318,1729.7885870910534,0.06650367966937355,-4.3169384e-05,-0.00056271395,78.30255681818181,country
0.3762129,0.043314192,1144.8885616291911,0.049895697384957464,-2.9270668e-06,-1.3344524e-05,66.25600961538461,country
0.31031382,0.11524875,963.6542370411186,0.045760600952242846,8.8281763e-07,-2.010096e-05,80.74951171875,country
0.3455366,0.14658697,2777.4882405051285,0.13297072880413766,-1.8526661e-06,-1.9251309e-05,78.30255681818181,country
0.27465072,0.09030824,1553.0252624967886,0.0592791563950116,7.3915e-05,0.00028882845,64.599609375,country
0.3721949,0.13355477,1879.437181005724,0.07828473934164733,3.1077914e-06,-5.5530265e-05,117.45383522727273,country
0.37044108,0.176431,2335.089633019832,0.12120930611948956,-3.2582748e-06,-7.3642375e-05,161.4990234375,country
0.31969607,0.18060894,1964.9561710023156,0.0929928430732792,-5.1959546e-07,-6.6396075e-05,86.1328125,country
0.37139967,0.14736076,1927.5251167094752,0.09899685203982986,3.4912528e-06,1.3935798e-05,135.99917763157896,country
0.31027132,0.09062656,1784.0387310049896,0.09410006706786543,-4.253147e-07,5.8940488e-05,151.99908088235293,country
0.3733923,0.1335271,2271.8519286411947,0.10830818288379737,6.160884e-05,0.0007100177,89.10290948275862,country
0.3289262,0.06949131,1115.679701025284,0.03546288911446249,0.00010371171,0.0005021985,71.77734375,country
0.37417582,0.10329493,2109.417730689385,0.11588466139791183,-8.635674e-07,6.0250808e-05,78.30255681818181,country
0.35345957,0.08944597,1563.3792654565448,0.06473823895494973,5.245593e-06,-1.361071e-05,117.45383522727273,country
0.33792004,0.13540727,1596.3192351340858,0.06926758567768755,7.316757e-07,-1.2243425e-05,73.828125,country
0.416339,0.1252895,2590.895265318272,0.16977497522718485,-0.0023758628,-0.0016033195,123.046875,disco
0.37654737,0.11295764,2259.6134225197134,0.11419814626836813,1.06162415e-05,0.000114897644,123.046875,disco
0.41658926,0.17357677,2038.0233320076643,0.09160579200502707,0.002602399,0.0036747348,99.38401442307692,disco
0.56809545,0.089196034,3004.2823843648266,0.1586842311968291,-8.204382e-05,-0.0005153977,123.046875,disco
0.5036078,0.06199186,2455.2491577692717,0.15141816814095127,-8.27422e-06,-2.103796e-06,112.34714673913044,disco
0.48534542,0.09060119,2574.459664277504,0.14611353804137664,2.9853966e-06,5.4650463e-05,129.19921875,disco
0.2205651,0.046983007,1710.975033885531,0.08700922636310905,-1.4789351e-06,-1.4074272e-05,123.046875,disco
0.46783406,0.172544,3078.4715203424153,0.15421266253383603,-6.5372365e-06,-3.7890072e-06,135.99917763157896,disco
0.40729585,0.13538006,2248.030510146551,0.10971902491782676,-2.0154273e-06,-6.247311e-06,123.046875,disco
0.46042803,0.10630639,2650.7330123265738,0.15762987601508122,8.4564985e-05,0.00077976787,107.666015625,disco
0.45299536,0.08474546,2292.343238495662,0.09976307219160867,-4.000763e-06,-1.5239848e-05,123.046875,disco
0.39516932,0.1652407,1867.9449473321624,0.09446561714520495,6.5824065e-06,7.180416e-05,123.046875,disco
0.37081537,0.10665764,2457.2908366769266,0.11746997051430781,-0.0021815563,-0.0028790773,117.45383522727273,disco
0.40822446,0.15328684,2460.9762497193365,0.13702236803944315,-3.0096291e-05,-3.6471192e-05,107.666015625,disco
0.38466448,0.11922079,2139.9275394701563,0.1002388915071539,-3.0281092e-06,-3.0782492e-05,107.666015625,disco
0.33193445,0.06821812,2218.89166415782,0.09612456496519721,-0.0026576852,-0.0012930371,129.19921875,disco
0.45113242,0.15894556,2376.0247896611013,0.12873971323955916,-2.5412232e-06,7.305153e-05,107.666015625,disco
0.36688584,0.1488845,2330.184617913994,0.10958987396075019,-1.3411853e-06,-7.632251e-06,123.046875,disco
0.41615787,0.10675535,2956.079112286355,0.1626135168938515,-1.231988e-06,-1.0865683e-05,107.666015625,disco
0.42082047,0.1451297,2606.2991274506444,0.1264267026778809,8.919998e-07,-9.069142e-06,135.99917763157896,disco
0.40131727,0.052147932,2565.721387688884,0.11460297032095901,-4.565433e-06,-0.00012057948,112.34714673913044,disco
0.4141832,0.08756795,1959.0741388861084,0.08998536289153132,0.000116441355,0.0006197324,117.45383522727273,disco
0.41497514,0.108068004,2825.987251028338,0.12045063865525908,-4.782429e-06,-0.00019867123,129.19921875,disco
0.4166197,0.09197087,2481.7391882072357,0.13436042331303172,-1.3341211e-06,-9.751532e-06,103.359375,disco
0.42271745,0.18085705,2577.207725556345,0.1381975662219644,-0.00018991057,-5.6725254e-05,123.046875,disco
0.4631642,0.12146718,2108.2221109107213,0.11039008120649652,0.015051424,0.005790016,129.19921875,disco
0.35568023,0.17539127,1776.2078695953194,0.05384424243522815,-6.593559e-06,-2.2188815e-05,161.4990234375,disco
0.38936836,0.11154942,1931.0406859349837,0.0836037195475638,-0.026057657,-0.0044694445,107.666015625,disco
0.3701102,0.07616043,1937.5108828466307,0.0924305454853055,-0.0026335712,-0.001984259,117.45383522727273,disco
0.4201968,0.17365672,2875.4360880726217,0.1347388129592034,3.3821145e-06,-2.798805e-06,129.19921875,disco
0.41709906,0.09929446,2207.5083642922987,0.09355627356438515,-2.4686593e-05,-0.000736901,135.99917763157896,disco
0.3887272,0.05919658,2144.4212945283607,0.08474190956109823,-0.0033525731,-0.0015436863,99.38401442307692,disco
0.35849315,0.07869997,2292.7794270588483,0.11640202049497293,-5.9846803e-07,5.0256205e-07,86.1328125,disco
0.4680445,0.09839544,2487.3290420447815,0.11803151283352668,-5.0091916e-05,-0.00044237086,123.046875,disco
0.39404586,0.13595319,2403.5943006159314,0.12164094221287702,-1.806767e-06,-8.940123e-06,103.359375,disco
0.35841092,0.07617771,1755.0626026809584,0.07692752138921113,-0.00045004537,-0.0013191047,89.10290948275862,disco
0.4171802,0.11573668,3256.824592073175,0.17375184285576178,-3.9213332e-06,-4.6036125e-06,123.046875,disco
0.35795805,0.10787889,2410.17299144527,0.09966035564095127,-2.7598372e-07,-6.6602915e-06,123.046875,disco
0.4450482,0.1469729,2117.6008935704253,0.10365534971964424,-2.3907246e-06,-2.7365145e-06,117.45383522727273,disco
0.37013212,0.1387322,3043.1123946763596,0.14358338771268367,-4.0428486e-06,-2.2288288e-05,123.046875,disco
0.37273753,0.14292744,2624.814629146055,0.12021650534126063,-4.26874e-06,-1.0587082e-05,129.19921875,disco
0.45011917,0.16993791,3167.957019535548,0.15077543443058777,3.7626119e-06,-4.8034667e-06,135.99917763157896,disco
0.40120935,0.14299113,3043.44261890053,0.13159576203596288,4.0087757e-06,2.5914574e-06,117.45383522727273,disco
0.3684095,0.11106248,2446.973203805007,0.12325117519818252,-2.5120073e-07,-7.57706e-06,112.34714673913044,disco
0.39188674,0.15692227,2450.056640885936,0.1244871725154679,3.960286e-06,-2.0777018e-06,129.19921875,disco
0.48542,0.115590945,2908.67464508436,0.10118297745069606,-7.664368e-06,-1.4826462e-05,112.34714673913044,disco
0.43539393,0.17817323,3167.5553238891907,0.15097822409126063,2.6272141e-07,-9.648679e-06,112.34714673913044,disco
0.45445886,0.16394664,3637.157091722293,0.19001126860982212,6.5138687e-07,-2.923194e-06,129.19921875,disco
0.4347791,0.17306404,3347.8914159725437,0.16203007178074247,4.616944e-06,-9.743169e-06,135.99917763157896,disco
0.43538973,0.13684142,3708.1110849955126,0.17288668249709976,-5.2105665e-06,-1.2613667e-05,123.046875,disco
0.45429057,0.19048811,2801.719944106093,0.1643124669216705,-0.0003186028,-0.0010874802,123.046875,disco
0.3576883,0.122863606,3653.6600399416443,0.18081285044470224,2.360839e-07,-4.3422974e-06,129.19921875,disco
0.3425582,0.12454408,2116.937132007475,0.10326298760150812,-2.1126787e-07,-6.0349125e-06,161.4990234375,disco
0.40129316,0.111359596,3248.710113626103,0.12404534029389018,-4.4127487e-06,-9.224183e-06,107.666015625,disco
0.4025388,0.15245456,3623.47282265526,0.17633637253480278,9.100037e-07,-1.438156e-05,123.046875,disco
0.44217622,0.11894341,3016.9654959671584,0.1706677028953983,-1.8843039e-06,-6.422412e-06,129.19921875,disco
0.4376821,0.23285724,2877.4074655436298,0.15030263619006187,-0.00024802596,-0.0011982011,107.666015625,disco
0.38212395,0.11454933,3328.4809117165955,0.16901441959106728,-1.3925976e-06,-6.9906105e-06,123.046875,disco
0.3706023,0.11308772,3353.4041591983114,0.16820212804524362,5.1747327e-07,-8.928602e-06,123.046875,disco
0.34106073,0.12429802,2328.0941748431023,0.10115843121616395,-3.502948e-06,-1.0870934e-05,112.34714673913044,disco
0.44803378,0.20679496,2722.8382056047735,0.1446281579262452,-0.00010856165,-0.0013083952,107.666015625,disco
0.37353474,0.18884107,3132.9752097469195,0.1309711547757154,-5.8035484e-06,-1.0736824e-05,95.703125,disco
0.43158323,0.15957549,3099.082005849926,0.1402915488447409,-4.004799e-06,-1.7299046e-05,129.19921875,disco
0.42159122,0.17077066,3391.3650850232443,0.1595289992991106,-1.999525e-06,-6.2631257e-06,184.5703125,disco
0.42836955,0.1755619,2737.358914673473,0.1314991138599537,-0.00040031882,-0.0010047739,112.34714673913044,disco
0.47404167,0.19189338,2848.395241985928,0.16364521401295437,-0.00034075818,-0.0014744935,123.046875,disco
0.41199332,0.1612736,3592.2181145867817,0.153338438950116,-1.9350887e-06,-1.0191231e-05,92.28515625,disco
0.4351562,0.20567748,2520.434661747475,0.11424808429118774,-0.00010268869,-0.0013559419,123.046875,disco
0.4045441,0.116038404,2564.2888412274115,0.12072102486948956,3.1653892e-07,-7.4978634e-06,123.046875,disco
0.4951672,0.19629128,3045.783197240785,0.1495607339559387,-0.00025689206,-0.0012026816,129.19921875,disco
0.38404918,0.14753455,3075.0244878578837,0.13853592662412992,-2.5509978e-06,-1.0603885e-05,103.359375,disco
0.41476554,0.21586056,2362.4116318966007,0.09022704889307812,5.482697e-06,-1.1266712e-05,123.046875,disco
0.41056672,0.17707454,3292.704549878069,0.1885523173483103,-0.00019206897,-0.0012383568,117.45383522727273,disco
0.44557777,0.14208542,2298.1112240567795,0.09652545382318953,-0.000391283,-0.0011723792,117.45383522727273,disco
0.43621337,0.17372328,3087.483970853388,0.156306688999613,-0.00024939468,-0.0014752456,103.359375,disco
0.4831137,0.17249633,3715.1863608882204,0.19837511480085074,7.8045144e-07,-6.8189615e-06,123.046875,disco
0.44633502,0.095505424,2847.3774256059246,0.17634505812548337,0.00019389049,0.0009612536,112.34714673913044,disco
0.36492804,0.09131899,2541.8943744344933,0.14323520881670534,1.6329546e-05,0.00027223615,99.38401442307692,disco
0.44101816,0.122635394,2418.030526971729,0.11256940919856923,-1.4727826e-06,-6.0126767e-05,123.046875,disco
0.44101816,0.122635394,2418.030526971729,0.11256940919856923,-1.4727826e-06,-6.0126767e-05,123.046875,disco
0.4507588,0.16955869,2492.5900128312974,0.13856991371809746,-7.6157767e-06,6.150597e-06,135.99917763157896,disco
0.43429318,0.08449229,2902.9084645115768,0.18406730350928074,-0.0006431672,-0.001003202,135.99917763157896,disco
0.38833553,0.0921835,2144.867078927163,0.0648764531370843,-0.002447934,-0.0025044107,123.046875,disco
0.4555278,0.11097853,2449.2386358180374,0.13458360523008508,0.00017684119,0.0011797647,107.666015625,disco
0.41731998,0.122181386,2218.0998254911574,0.11094558137567673,-1.8924206e-06,-3.2201588e-05,129.19921875,disco
0.40379235,0.116905145,2280.0273192565046,0.11017558488012374,-2.4263404e-08,1.8639673e-06,123.046875,disco
0.4355713,0.09810153,2809.0680167308506,0.155900310566512,-5.551003e-07,3.2866894e-05,112.34714673913044,disco
0.47089672,0.18529183,1887.0062144326305,0.07361868897428461,-0.0009787314,0.000854644,129.19921875,disco
0.42124674,0.20944752,2396.9886992287784,0.13527580904389017,2.3802284e-07,-1.3669983e-05,123.046875,disco
0.32330352,0.1843397,2549.269756774819,0.11583368075696056,0.0030670792,0.003548834,123.046875,disco
0.42920202,0.110883966,2690.503166212552,0.12989565206883216,5.2436944e-06,-4.199904e-05,135.99917763157896,disco
0.40280697,0.17759283,2648.809544128405,0.15107338795436967,2.0892898e-05,0.0004429884,112.34714673913044,disco
0.43490425,0.11445442,1974.5076873650016,0.09297320608565351,8.871508e-06,0.00028347905,129.19921875,disco
0.4097578,0.11226138,2617.495747563951,0.15433765951276102,-1.9624974e-07,5.7771495e-06,99.38401442307692,disco
0.35318208,0.12421889,2251.7610160342965,0.12186072542053364,0.00024147268,0.0005279171,129.19921875,disco
0.42698526,0.15107872,2387.679352105525,0.12762833526682135,-3.707839e-05,-0.0001497741,107.666015625,disco
0.42975032,0.10029263,2128.9326621445252,0.11182509184068058,1.9857252e-06,-7.1771734e-05,129.19921875,disco
0.3979743,0.11900523,2238.5348872355758,0.13140618957849962,3.114238e-06,7.317141e-05,123.046875,disco
0.54808533,0.29373232,2583.5803998593105,0.0997170007975638,2.3004664e-05,-0.000385222,129.19921875,disco
0.41573876,0.2065751,2309.274600517877,0.11758099502126837,3.233429e-06,0.00064342225,117.45383522727273,disco
0.43952954,0.17348304,2025.6497618309722,0.07539659162316319,-4.537591e-05,-0.0011200024,99.38401442307692,hiphop
0.5177563,0.08996205,2967.147962166956,0.12188535748106061,5.8584376e-08,4.6196623e-05,117.45383522727273,hiphop
0.4091633,0.15857546,3785.438539628473,0.21422600023674243,-3.7081823e-05,2.7569622e-05,143.5546875,hiphop
0.3810477,0.1904764,2240.2899872227676,0.10665716538573086,-1.5511958e-05,-0.0003550136,92.28515625,hiphop
0.56058866,0.21565284,2200.1104645288874,0.09830917983855375,-0.0009943198,-0.0044848975,103.359375,hiphop
0.52951264,0.19190107,2827.4503871683432,0.103432186901341,-0.0003031802,-0.0011212312,143.5546875,hiphop
0.43007922,0.24181975,2405.8304964260956,0.11971916086620263,-5.527808e-05,-0.0003453129,99.38401442307692,hiphop
0.49024966,0.17585227,2678.1366851461185,0.1080872667730085,6.5502645e-05,0.00038944828,117.45383522727273,hiphop
0.4711407,0.22744754,3191.9170162946484,0.1693078753591954,-7.348346e-05,-0.001269741,198.76802884615384,hiphop
0.4536116,0.14181587,3070.837758466109,0.17704972387374324,0.00037009505,0.0005479647,172.265625,hiphop
0.5392329,0.19390872,3725.230349312218,0.172685781008314,-5.2400035e-05,-0.0013814154,89.10290948275862,hiphop
0.43086845,0.17854476,2517.793635146675,0.13885955928557617,-0.0018571859,-0.0031162517,103.359375,hiphop
0.4616843,0.16548869,2677.2014312905194,0.14572457463263727,-1.5216045e-05,-0.00015891004,143.5546875,hiphop
0.43206802,0.22584656,2470.3099575217398,0.10013617495649652,-0.0011597835,-0.0071527655,99.38401442307692,hiphop
0.50733954,0.25150633,2305.1541602197276,0.10742489607501933,-9.173358e-06,-0.00034809616,107.666015625,hiphop
0.4798458,0.21307458,3084.823804546642,0.13644361938854488,-0.00015651096,-0.0011885143,99.38401442307692,hiphop
0.4280006,0.13499676,2639.343177690068,0.10254357665639445,0.00061969325,0.0011943623,92.28515625,hiphop
0.49971637,0.21406044,2987.6879685185945,0.15281550480769232,-0.0001710905,-0.0012560388,95.703125,hiphop
0.47533038,0.13448663,2145.890945678912,0.07872191436531008,-0.0002998266,-0.0011929444,99.38401442307692,hiphop
0.47561157,0.16455324,3460.24289862119,0.17268506904625383,-0.0003871139,-0.0010770111,103.359375,hiphop
0.48950434,0.27175093,3297.9029244411563,0.12088227474864656,1.3227163e-05,3.3623888e-05,129.19921875,hiphop
0.42542815,0.18691297,2702.6536727978196,0.11936627012310606,-1.614507e-05,-3.5114357e-07,92.28515625,hiphop
0.39055607,0.13372414,1735.1780888053472,0.0724604843387471,-4.2042387e-07,-9.502315e-05,107.666015625,hiphop
0.503631,0.10224163,2290.9396470333063,0.11330995021268368,-0.00010144864,-0.0009487015,107.666015625,hiphop
0.42490745,0.11077147,1752.518630056562,0.08311732646945089,-9.588406e-05,-0.00095914694,107.666015625,hiphop
0.47401497,0.1184538,2582.0374965474734,0.11600512676430781,-6.0478615e-05,-0.000978915,151.99908088235293,hiphop
0.44784296,0.110620566,2367.639173778173,0.11083682267498067,-7.916605e-05,-0.000839144,103.359375,hiphop
0.44707796,0.12414034,3258.307248271105,0.1262363749516628,1.07029855e-05,-9.29334e-06,112.34714673913044,hiphop
0.34576976,0.13083652,2457.2400884546137,0.10350008877840909,2.8622671e-06,-2.9066865e-05,80.74951171875,hiphop
0.42210543,0.22871886,2544.7011695771357,0.0956740471529389,1.3798177e-07,0.00067676866,95.703125,hiphop
0.491607,0.16656049,2355.838782301562,0.07014558560518175,-6.613031e-06,-9.7245334e-05,99.38401442307692,hiphop
0.44941142,0.24915487,2896.950312515822,0.10171046401515152,1.4862712e-05,-4.96023e-05,92.28515625,hiphop
0.5625077,0.10344428,2735.685144773249,0.1575562373114849,-1.8069622e-05,-0.00075706386,112.34714673913044,hiphop
0.5207126,0.08635042,1470.2938674326106,0.05182163270978345,-0.00014099099,-0.001090162,103.359375,hiphop
0.4037267,0.14131808,3377.550728575826,0.15493130075406034,3.3116734e-08,-3.606371e-05,95.703125,hiphop
0.45902726,0.11072535,1929.8045739109684,0.05418184756863882,-0.00012288059,-0.0008955667,151.99908088235293,hiphop
0.44465733,0.1363637,1846.32383638541,0.061756110913825754,1.1832259e-05,0.0001831256,89.10290948275862,hiphop
0.40067565,0.2247038,1811.510320100113,0.051442110160479504,1.6289468e-06,-7.141226e-05,89.10290948275862,hiphop
0.5067461,0.10891521,3079.2339737601815,0.10707709481341841,-6.576205e-06,-1.7226428e-05,107.666015625,hiphop
0.4494163,0.24700375,3235.5558089909523,0.10929758495262955,-1.1986028e-06,-0.00016240944,95.703125,hiphop
0.4825702,0.10914599,2272.5405031296214,0.10443931868716164,1.8919078e-06,-0.00055105763,151.99908088235293,hiphop
0.51328456,0.065865405,2044.2141770246926,0.10510961970707657,-0.00019051196,-0.0003438672,112.34714673913044,hiphop
0.4766009,0.106190525,2607.8596297145214,0.12721671379543698,-3.130948e-05,-0.0005995447,112.34714673913044,hiphop
0.5336,0.1135739,2629.0449785113356,0.1385510319992266,-4.4950855e-05,-0.00082813884,103.359375,hiphop
0.49239305,0.22798368,2306.891059607127,0.09147097653228925,-1.8978686e-05,4.378383e-05,95.703125,hiphop
0.46123517,0.109974444,2595.994967867747,0.08233033642691415,6.1554506e-06,-8.341121e-06,103.359375,hiphop
0.3543636,0.039173033,2507.355264123504,0.1407455906723485,0.00013812534,0.00014832702,117.45383522727273,hiphop
0.4269706,0.27367225,1683.4272327515525,0.04243024337780356,-1.11706195e-05,0.00023702838,99.38401442307692,hiphop
0.4249017,0.23710126,2328.52633694279,0.09665249782482599,0.0012162165,0.0011979501,95.703125,hiphop
0.5838064,0.10802322,2473.246187433862,0.08777506888051044,-6.3153566e-05,-0.0006267388,135.99917763157896,hiphop
0.476643,0.06721187,3185.5488967360493,0.15213151947989173,-0.000106060565,-0.0007537812,117.45383522727273,hiphop
0.47790587,0.1225821,2330.136830188641,0.07259227873646558,-3.0277359e-05,-0.00091662107,112.34714673913044,hiphop
0.47974592,0.07905619,2083.4389005825383,0.07984399168600155,-3.2584696e-05,-0.00049009366,99.38401442307692,hiphop
0.42740804,0.15472177,3212.057081839573,0.17229266362142304,-3.367298e-06,0.00010078978,103.359375,hiphop
0.39349404,0.24395056,2500.467553526264,0.09950325973994587,3.0101623e-06,-8.392468e-06,103.359375,hiphop
0.39278713,0.18449508,2693.217660121341,0.11156375769412878,1.9211833e-05,3.4536697e-05,184.5703125,hiphop
0.41653615,0.23028027,2345.299206046104,0.07751058886794276,3.9126176e-06,0.0007512771,95.703125,hiphop
0.4396077,0.18021424,1717.3394378748264,0.053872942647911835,3.4629197e-06,-6.482759e-05,184.5703125,hiphop
0.4739168,0.20822197,2774.785858823798,0.11074241408062645,2.398558e-05,-0.00012141151,99.38401442307692,hiphop
0.4511271,0.19159333,3140.9185615259057,0.14681442744586234,4.9870647e-07,-0.0006647394,92.28515625,hiphop
0.47355226,0.1555688,1811.681664691942,0.0673042645494973,-2.7389564e-07,-7.721959e-05,184.5703125,hiphop
0.4840443,0.28870907,3085.556031555025,0.10873717553654293,-9.763248e-06,5.943497e-05,129.19921875,hiphop
0.46112064,0.23840559,2987.5950110584854,0.1376235619682908,9.415335e-06,-3.6584155e-05,117.45383522727273,hiphop
0.44560668,0.18605243,2671.1443441180336,0.1221979529195669,-9.2104153e-07,-0.00012873374,92.28515625,hiphop
0.4602241,0.118538655,2694.7841274938905,0.14988572783739365,-1.413046e-05,-0.00036505912,117.45383522727273,hiphop
0.49841172,0.12068817,2669.9475361239274,0.11757230943058777,-2.1367383e-05,-0.0006350159,123.046875,hiphop
0.47186503,0.19083652,2448.908553270967,0.1095162352571539,-3.8940897e-07,0.0001300758,92.28515625,hiphop
0.4249017,0.23710126,2328.52633694279,0.09665249782482599,0.0012162165,0.0011979501,95.703125,hiphop
0.43799865,0.2527779,1821.46331961173,0.051527455529775716,2.8355856e-07,0.00019170243,99.38401442307692,hiphop
0.40981027,0.18972842,2245.0676185562293,0.07937459215487239,-6.778765e-06,-0.00026461354,92.28515625,hiphop
0.430894,0.15363686,1963.064381362766,0.10151491806844548,-6.090548e-05,0.00029873473,107.666015625,hiphop
0.5334905,0.11897815,2538.644165389504,0.10070602523201856,-7.908587e-05,-0.0009302627,107.666015625,hiphop
0.49833652,0.21794207,3053.843913876604,0.12687080070572312,1.5178914e-07,8.0569735e-05,95.703125,hiphop
0.4225295,0.30026007,2566.9254687003345,0.08562104239172467,1.8709292e-06,-0.00030181682,92.28515625,hiphop
0.41758767,0.20691244,2447.017199907088,0.0885514851604795,-7.5930184e-06,4.959881e-05,95.703125,hiphop
0.40375775,0.24696118,3185.160631320678,0.1075113743474478,-5.734912e-07,-0.00016626222,95.703125,hiphop
0.49971136,0.15123579,1949.4353476261645,0.06298488254060325,-7.8138755e-06,-9.755004e-05,92.28515625,hiphop
0.50620407,0.1303836,2677.746993460678,0.13613681542440062,-1.0603281e-06,-8.580122e-05,172.265625,hiphop
0.43091887,0.27877173,2500.4618224971823,0.06922378008990719,-1.9773574e-06,6.0453927e-05,95.703125,hiphop
0.40821314,0.23593709,2429.7567970045075,0.07979187814191802,4.408708e-06,0.00055900076,86.1328125,hiphop
0.46724442,0.26632264,2492.954722767297,0.10350127489365817,-1.5669728e-05,-0.00046203684,92.28515625,hiphop
0.4811308,0.19137202,2145.0454449830454,0.08037456798627224,-4.0933938e-07,-0.00050335727,99.38401442307692,hiphop
0.46741277,0.20773114,2432.633895056764,0.11039989970030936,-3.638833e-06,-0.00040005075,99.38401442307692,hiphop
0.40424496,0.09347894,1490.683575771141,0.05871157192575406,-0.000951561,-0.0018315681,99.38401442307692,hiphop
0.37452632,0.15451379,2774.064292349821,0.11452140129543696,0.0004238979,0.0011645192,92.28515625,hiphop
0.4897946,0.1851305,2436.5700963303734,0.1338294693783836,6.068764e-05,0.00073742465,135.99917763157896,hiphop
0.4607935,0.12520437,2668.0004395576575,0.147308750845901,-0.01526407,-0.0024530364,117.45383522727273,hiphop
0.4572074,0.28538305,2808.925771808581,0.09770647537219644,1.1480639e-05,-0.00019287608,92.28515625,hiphop
